bootstrap_iteration,metric,value
1512,specificity,0.7822346238809441
1513,auroc,0.8062388551301114
1513,auprc,0.7964128105576262
1513,accuracy,0.7404967350746269
1513,brier,0.17789139821651198
1513,sensitivity,0.6926584054243629
1513,specificity,0.7880902535473366
1514,auroc,0.8024595060389044
1514,auprc,0.7926371940959327
1514,accuracy,0.7323344216417911
1514,brier,0.18039802458143436
1514,sensitivity,0.6828528072837633
1514,specificity,0.7817122888759465
1515,auroc,0.8023567223235932
1515,auprc,0.7855609028709857
1515,accuracy,0.7348997201492538
1515,brier,0.18006632122557165
1515,sensitivity,0.6849576523917452
1515,specificity,0.7826434028965674
1516,auroc,0.8017384797557412
1516,auprc,0.7923572567883328
1516,accuracy,0.7340834888059702
1516,brier,0.18053273461626543
1516,sensitivity,0.6857774159786022
1516,specificity,0.7826493627966795
1517,auroc,0.8018604904882747
1517,auprc,0.7871105277281935
1517,accuracy,0.7319846082089553
1517,brier,0.1803649054702613
1517,sensitivity,0.6826732094870896
1517,specificity,0.7811008960782032
1518,auroc,0.7996749737452542
1518,auprc,0.7864927746477641
1518,accuracy,0.7314015858208955
1518,brier,0.18134187536503452
1518,sensitivity,0.6842105263157895
1518,specificity,0.7780999884004176
1519,auroc,0.805344697399281
1519,auprc,0.7873452698380683
1519,accuracy,0.7378148320895522
1519,brier,0.17843569499797812
1519,sensitivity,0.6884255419973937
1519,specificity,0.7856732866490644
1520,auroc,0.8100701344856823
1520,auprc,0.8023167857384721
1520,accuracy,0.7399137126865671
1520,brier,0.17653550508877006
1520,sensitivity,0.6923716730038023
1520,specificity,0.7857142857142857
1521,auroc,0.8033774101624627
1521,auprc,0.7884307848507681
1521,accuracy,0.7364738805970149
1521,brier,0.17952489805947566
1521,sensitivity,0.6856904563326581
1521,specificity,0.7851352894166
1522,auroc,0.7922779315640048
1522,auprc,0.7794860322226616
1522,accuracy,0.7263292910447762
1522,brier,0.18450104472189985
1522,sensitivity,0.6782178217821783
1522,specificity,0.7734194739270881
1523,auroc,0.8026527678596295
1523,auprc,0.7876639609194004
1523,accuracy,0.7363572761194029
1523,brier,0.17967442244978088
1523,sensitivity,0.6926984877126654
1523,specificity,0.778890423572744
1524,auroc,0.8049137642779622
1524,auprc,0.7842664144569154
1524,accuracy,0.7361240671641791
1524,brier,0.17880514428437544
1524,sensitivity,0.6858744929611071
1524,specificity,0.7841505131128849
1525,auroc,0.8019821726289295
1525,auprc,0.7889166360531229
1525,accuracy,0.7365321828358209
1525,brier,0.1805534878376691
1525,sensitivity,0.693996729736043
1525,specificity,0.7789289871944121
1526,auroc,0.8029025362512923
1526,auprc,0.788978881278641
1526,accuracy,0.7354827425373134
1526,brier,0.18007024682815986
1526,sensitivity,0.6918803923886065
1526,specificity,0.7779311931883558
1527,auroc,0.8024833965552514
1527,auprc,0.7897067420958794
1527,accuracy,0.7338502798507462
1527,brier,0.1804623040874444
1527,sensitivity,0.6820482636845203
1527,specificity,0.7846829155596627
1528,auroc,0.8063982050984488
1528,auprc,0.7948777708832301
1528,accuracy,0.7396222014925373
1528,brier,0.17856995967468825
1528,sensitivity,0.6957234915055653
1528,specificity,0.7831031681559708
1529,auroc,0.8030931839004589
1529,auprc,0.7906262820603627
1529,accuracy,0.734491604477612
1529,brier,0.18013469593654194
1529,sensitivity,0.6811061001661524
1529,specificity,0.7860417144166858
1530,auroc,0.8083306316592798
1530,auprc,0.8021066074492305
1530,accuracy,0.7392140858208955
1530,brier,0.17788867246477602
1530,sensitivity,0.6914225941422594
1530,specificity,0.7873186710341601
1531,auroc,0.8028019806152109
1531,auprc,0.791532416675139
1531,accuracy,0.738106343283582
1531,brier,0.18016714234700018
1531,sensitivity,0.688384606386712
1531,specificity,0.7875159827966989
1532,auroc,0.8075096776682
1532,auprc,0.7888173072729989
1532,accuracy,0.7359491604477612
1532,brier,0.17762754243543863
1532,sensitivity,0.6881745937611197
1532,specificity,0.7821350762527233
1533,auroc,0.8017745627306772
1533,auprc,0.7894710897278994
1533,accuracy,0.7322761194029851
1533,brier,0.1804960152648341
1533,sensitivity,0.6870876531573987
1533,specificity,0.7765466297322253
1534,auroc,0.8041504042780356
1534,auprc,0.7941288737422295
1534,accuracy,0.7374650186567164
1534,brier,0.17933648648529568
1534,sensitivity,0.7000583090379009
1534,specificity,0.7748630057129533
1535,auroc,0.7993305351947981
1535,auprc,0.7830903267447522
1535,accuracy,0.7336753731343284
1535,brier,0.18200363248636947
1535,sensitivity,0.6880799428979301
1535,specificity,0.7774982849302539
1536,auroc,0.8092323505017627
1536,auprc,0.7922127356355814
1536,accuracy,0.7430037313432836
1536,brier,0.17650692083108369
1536,sensitivity,0.6922065503227349
1536,specificity,0.7913726382881857
1537,auroc,0.7998978946959086
1537,auprc,0.7863297852792911
1537,accuracy,0.734258395522388
1537,brier,0.18099927746709005
1537,sensitivity,0.685787871692812
1537,specificity,0.7823461091753775
1538,auroc,0.8116522128900352
1538,auprc,0.797244759138376
1538,accuracy,0.7438782649253731
1538,brier,0.1761480877983343
1538,sensitivity,0.6955248359887535
1538,specificity,0.791782729805014
1539,auroc,0.8038623871431263
1539,auprc,0.792744282039053
1539,accuracy,0.7365321828358209
1539,brier,0.17934983364435292
1539,sensitivity,0.6847377725397761
1539,specificity,0.7872389523479866
1540,auroc,0.7994199050213682
1540,auprc,0.7852849034302527
1540,accuracy,0.7337919776119403
1540,brier,0.18151484551442745
1540,sensitivity,0.6804391453193247
1540,specificity,0.7858541642667896
1541,auroc,0.8073104751591366
1541,auprc,0.7867557708982259
1541,accuracy,0.7374067164179104
1541,brier,0.17788759185174816
1541,sensitivity,0.6874551113239167
1541,specificity,0.7848374630597863
1542,auroc,0.807435918543138
1542,auprc,0.792517876502283
1542,accuracy,0.7413712686567164
1542,brier,0.1779174073877849
1542,sensitivity,0.6919600380589914
1542,specificity,0.7888838060384263
1543,auroc,0.8092408463642737
1543,auprc,0.7940274704697419
1543,accuracy,0.7411963619402985
1543,brier,0.17707300520382196
1543,sensitivity,0.6959499350572677
1543,specificity,0.7853276517332719
1544,auroc,0.8022697775121679
1544,auprc,0.7839642070680439
1544,accuracy,0.7337919776119403
1544,brier,0.1802529761230914
1544,sensitivity,0.6788589015151515
1544,specificity,0.787109375
1545,auroc,0.8021558386789944
1545,auprc,0.7927957960851637
1545,accuracy,0.7340834888059702
1545,brier,0.1799959880719938
1545,sensitivity,0.6846477884390358
1545,specificity,0.7831745293980944
1546,auroc,0.8063479607251731
1546,auprc,0.7925957739985654
1546,accuracy,0.7386310634328358
1546,brier,0.17801440406626692
1546,sensitivity,0.6918529029206575
1546,specificity,0.7841288096607245
1547,auroc,0.8018174020452181
1547,auprc,0.7909479126005412
1547,accuracy,0.7319263059701493
1547,brier,0.18045810313058164
1547,sensitivity,0.682998472564916
1547,specificity,0.7801180418932994
1548,auroc,0.8038507821819479
1548,auprc,0.7896195801651397
1548,accuracy,0.7339668843283582
1548,brier,0.17959970858629945
1548,sensitivity,0.6867555979037637
1548,specificity,0.7792370945637277
1549,auroc,0.8037817269394898
1549,auprc,0.7892702321068996
1549,accuracy,0.7366487873134329
1549,brier,0.17937521028152484
1549,sensitivity,0.679933467981466
1549,specificity,0.79129937034917
1550,auroc,0.806880242885198
1550,auprc,0.7842497007894463
1550,accuracy,0.7357742537313433
1550,brier,0.17836726194711972
1550,sensitivity,0.684115955917585
1550,specificity,0.7847569286687869
1551,auroc,0.8012302150051421
1551,auprc,0.7862687720988708
1551,accuracy,0.7317513992537313
1551,brier,0.1803647023472696
1551,sensitivity,0.6857310628302995
1551,specificity,0.7771216857705222
1552,auroc,0.8042942233299102
1552,auprc,0.7946116427746059
1552,accuracy,0.7388059701492538
1552,brier,0.17912892242009726
1552,sensitivity,0.6883254716981132
1552,specificity,0.7881688191881919
1553,auroc,0.8041873115585456
1553,auprc,0.7926446805343945
1553,accuracy,0.7356576492537313
1553,brier,0.17948550562773138
1553,sensitivity,0.6908410340390689
1553,specificity,0.7801929559456003
1554,auroc,0.8003159357618044
1554,auprc,0.7876244818255886
1554,accuracy,0.7319263059701493
1554,brier,0.18083027043786482
1554,sensitivity,0.6865196367496167
1554,specificity,0.7763173065836504
1555,auroc,0.8041946547565668
1555,auprc,0.7958375110033769
1555,accuracy,0.7375233208955224
1555,brier,0.1792993977547207
1555,sensitivity,0.6890999652496236
1555,specificity,0.7865946707360019
1556,auroc,0.8056654358397706
1556,auprc,0.7906226035370603
1556,accuracy,0.7372901119402985
1556,brier,0.17875269457623144
1556,sensitivity,0.6881707748555255
1556,specificity,0.7853107344632768
1557,auroc,0.8085988652757505
1557,auprc,0.7930743104629985
1557,accuracy,0.7380480410447762
1557,brier,0.17756531004867893
1557,sensitivity,0.6908769864626251
1557,specificity,0.7843363751877094
1558,auroc,0.8080415261355415
1558,auprc,0.7914441835757591
1558,accuracy,0.7432952425373134
1558,brier,0.17695835653468586
1558,sensitivity,0.6894454382826476
1558,specificity,0.7947986768563933
1559,auroc,0.8038800276867719
1559,auprc,0.7875578088511535
1559,accuracy,0.734375
1559,brier,0.17943009784000918
1559,sensitivity,0.6868734520580257
1559,specificity,0.7808140205234636
1560,auroc,0.8021558514882039
1560,auprc,0.787771856042516
1560,accuracy,0.7355993470149254
1560,brier,0.1803114578233147
1560,sensitivity,0.6853229424961624
1560,specificity,0.7846366463203962
1561,auroc,0.8007290424762448
1561,auprc,0.791673290942911
1561,accuracy,0.7347248134328358
1561,brier,0.18057238049169272
1561,sensitivity,0.6871632700866713
1561,specificity,0.7818667285813792
1562,auroc,0.8075371952651696
1562,auprc,0.7943706079639852
1562,accuracy,0.7404967350746269
1562,brier,0.1775879874793223
1562,sensitivity,0.6900695017080928
1562,specificity,0.7899111162414868
1563,auroc,0.8001502558994786
1563,auprc,0.7836384533014655
1563,accuracy,0.7336170708955224
1563,brier,0.1806935139262409
1563,sensitivity,0.6829875518672199
1563,specificity,0.782608695652174
1564,auroc,0.800097157662405
1564,auprc,0.7822729398779424
1564,accuracy,0.7341417910447762
1564,brier,0.18099565654185934
1564,sensitivity,0.6873152854947393
1564,specificity,0.7797078108823191
1565,auroc,0.802961950053938
1565,auprc,0.7871955389853
1565,accuracy,0.7368819962686567
1565,brier,0.17970187710148663
1565,sensitivity,0.6918321245987398
1565,specificity,0.7802310948404073
1566,auroc,0.8108740995614678
1566,auprc,0.7928301735081489
1566,accuracy,0.7441114738805971
1566,brier,0.17592388369663983
1566,sensitivity,0.696969696969697
1566,specificity,0.7902202744781456
1567,auroc,0.8073785931848467
1567,auprc,0.7967224952449127
1567,accuracy,0.7402052238805971
1567,brier,0.1777443346567385
1567,sensitivity,0.6891764705882353
1567,specificity,0.7903374942209893
1568,auroc,0.8055316151011378
1568,auprc,0.7873789034369534
1568,accuracy,0.7361240671641791
1568,brier,0.17849614154691112
1568,sensitivity,0.6857480780603193
1568,specificity,0.7850983097619869
1569,auroc,0.7993701996012805
1569,auprc,0.7844224860802302
1569,accuracy,0.7358908582089553
1569,brier,0.18119154795576042
1569,sensitivity,0.6880918560606061
1569,specificity,0.7822840073529411
1570,auroc,0.8001555046469166
1570,auprc,0.7821055259442273
1570,accuracy,0.7314015858208955
1570,brier,0.18121052219767186
1570,sensitivity,0.6847081068305365
1570,specificity,0.7768699654775604
1571,auroc,0.8091442208273716
1571,auprc,0.7963374524513562
1571,accuracy,0.7392723880597015
1571,brier,0.1770374049083843
1571,sensitivity,0.6892722117202268
1571,specificity,0.7879834254143646
1572,auroc,0.8017151490501402
1572,auprc,0.7845118406361125
1572,accuracy,0.7386310634328358
1572,brier,0.18004023412596587
1572,sensitivity,0.6877956480605487
1572,specificity,0.7880634774609016
1573,auroc,0.8036504310764241
1573,auprc,0.7926600856297026
1573,accuracy,0.7329757462686567
1573,brier,0.17965726583980507
1573,sensitivity,0.6882200799435693
1573,specificity,0.7770067083044182
1574,auroc,0.8023591597380226
1574,auprc,0.7834496494692504
1574,accuracy,0.7361240671641791
1574,brier,0.17986514444412816
1574,sensitivity,0.6875891583452212
1574,specificity,0.782837528604119
1575,auroc,0.8005160131450884
1575,auprc,0.783708030580021
1575,accuracy,0.7337336753731343
1575,brier,0.1809707342981806
1575,sensitivity,0.6827414182206913
1575,specificity,0.7828924768120921
1576,auroc,0.8034574494593736
1576,auprc,0.7865345136659522
1576,accuracy,0.7365904850746269
1576,brier,0.17935417386546365
1576,sensitivity,0.6928058401036148
1576,specificity,0.7795357431574085
1577,auroc,0.8043715173173113
1577,auprc,0.7914349551307481
1577,accuracy,0.7356576492537313
1577,brier,0.17912667339509114
1577,sensitivity,0.6853932584269663
1577,specificity,0.7855483271375465
1578,auroc,0.8063089327472907
1578,auprc,0.787128941025828
1578,accuracy,0.7365321828358209
1578,brier,0.17854360429225435
1578,sensitivity,0.6884541984732825
1578,specificity,0.7825045620437956
1579,auroc,0.795447173774929
1579,auprc,0.780345458034074
1579,accuracy,0.7321012126865671
1579,brier,0.18310935576480591
1579,sensitivity,0.6866147308781869
1579,specificity,0.7764976958525346
1580,auroc,0.8039097377232143
1580,auprc,0.7885290055025244
1580,accuracy,0.7339668843283582
1580,brier,0.1795732135970478
1580,sensitivity,0.6840930451127819
1580,specificity,0.7831018518518519
1581,auroc,0.8020765097701277
1581,auprc,0.7915424782754643
1581,accuracy,0.7351912313432836
1581,brier,0.1803342423963377
1581,sensitivity,0.6916396479851783
1581,specificity,0.779356505401597
1582,auroc,0.8008181553858083
1582,auprc,0.7823638669195511
1582,accuracy,0.7339668843283582
1582,brier,0.18090411883042162
1582,sensitivity,0.6865042174320525
1582,specificity,0.7809888579387186
1583,auroc,0.8055135409641698
1583,auprc,0.7915505349086428
1583,accuracy,0.7354244402985075
1583,brier,0.1783972115020652
1583,sensitivity,0.6889616463985033
1583,specificity,0.7816279069767442
1584,auroc,0.8055700677031115
1584,auprc,0.7976062381496777
1584,accuracy,0.7367653917910447
1584,brier,0.17880176413970444
1584,sensitivity,0.6821885913853318
1584,specificity,0.791520672740014
1585,auroc,0.8053105118768535
1585,auprc,0.7957134092231584
1585,accuracy,0.7370569029850746
1585,brier,0.17902488235580824
1585,sensitivity,0.6908689591078067
1585,specificity,0.7835908239700374
1586,auroc,0.8038747797725271
1586,auprc,0.7853267836920045
1586,accuracy,0.7375816231343284
1586,brier,0.17941444797573355
1586,sensitivity,0.6898332942005165
1586,specificity,0.7846884410470234
1587,auroc,0.7942578058706805
1587,auprc,0.7771020085774468
1587,accuracy,0.7291277985074627
1587,brier,0.18345090221718657
1587,sensitivity,0.6777620396600567
1587,specificity,0.7792626728110599
1588,auroc,0.8060965099377622
1588,auprc,0.7927649800297907
1588,accuracy,0.7371735074626866
1588,brier,0.17830280301499263
1588,sensitivity,0.6880226121775999
1588,specificity,0.7853596582380787
1589,auroc,0.8048988125736114
1589,auprc,0.7922503323021209
1589,accuracy,0.7355410447761194
1589,brier,0.179113119937907
1589,sensitivity,0.694094070493929
1589,specificity,0.7760987426462106
1590,auroc,0.8073115202171193
1590,auprc,0.7940431508828579
1590,accuracy,0.7379314365671642
1590,brier,0.1776984393409945
1590,sensitivity,0.6909368038457029
1590,specificity,0.7844137771077351
1591,auroc,0.8031742675503533
1591,auprc,0.7863185663797914
1591,accuracy,0.7351329291044776
1591,brier,0.17952252717950215
1591,sensitivity,0.68720999405116
1591,specificity,0.7811821195838573
1592,auroc,0.8060558031363236
1592,auprc,0.7932594535945792
1592,accuracy,0.7366487873134329
1592,brier,0.17854780615550192
1592,sensitivity,0.6921904315196998
1592,specificity,0.7806122448979592
1593,auroc,0.7992127695738489
1593,auprc,0.7858858390184672
1593,accuracy,0.7322178171641791
1593,brier,0.18131355304843758
1593,sensitivity,0.6864705882352942
1593,specificity,0.7771613499768839
1594,auroc,0.8020693466153881
1594,auprc,0.7840299910011485
1594,accuracy,0.7350163246268657
1594,brier,0.18018864886633543
1594,sensitivity,0.687640983022676
1594,specificity,0.7807308970099668
1595,auroc,0.8039420040414647
1595,auprc,0.7861801165661548
1595,accuracy,0.7371152052238806
1595,brier,0.17939303332830922
1595,sensitivity,0.6926702804619373
1595,specificity,0.780636972074775
1596,auroc,0.8128545442173267
1596,auprc,0.7984252085935232
1596,accuracy,0.7435867537313433
1596,brier,0.17488878720866968
1596,sensitivity,0.6984894972858154
1596,specificity,0.7876238764692325
1597,auroc,0.8007618160356106
1597,auprc,0.786525503541222
1597,accuracy,0.7329174440298507
1597,brier,0.18089300715215392
1597,sensitivity,0.6821223148256838
1597,specificity,0.7830418162863431
1598,auroc,0.8026979174977722
1598,auprc,0.787070141768825
1598,accuracy,0.7311683768656716
1598,brier,0.18003866384583386
1598,sensitivity,0.6835323324270008
1598,specificity,0.7775221442539975
1599,auroc,0.8038997973837155
1599,auprc,0.7880091407585865
1599,accuracy,0.7366487873134329
1599,brier,0.17927836075784495
1599,sensitivity,0.6870337477797513
1599,specificity,0.7847708740094177
1600,auroc,0.8046984363279508
1600,auprc,0.7885435115184369
1600,accuracy,0.7355993470149254
1600,brier,0.17897998967394355
1600,sensitivity,0.684172918899607
1600,specificity,0.7849229011993146
1601,auroc,0.8070649136345738
1601,auprc,0.793134202706012
1601,accuracy,0.7360657649253731
1601,brier,0.17803506927891946
1601,sensitivity,0.6905268131348925
1601,specificity,0.7804513009440479
1602,auroc,0.8009969249035226
1602,auprc,0.7898738305342561
1602,accuracy,0.7300606343283582
1602,brier,0.1807664669570639
1602,sensitivity,0.6732708089097303
1602,specificity,0.7862444908373927
1603,auroc,0.8005829809396237
1603,auprc,0.7848076683377514
1603,accuracy,0.7325676305970149
1603,brier,0.18094131121350807
1603,sensitivity,0.6859611742424242
1603,specificity,0.7778033088235294
1604,auroc,0.8052541132590195
1604,auprc,0.7959713175949186
1604,accuracy,0.7367070895522388
1604,brier,0.17905178093527185
1604,sensitivity,0.6855214152700186
1604,specificity,0.7880841121495327
1605,auroc,0.8047123888546288
1605,auprc,0.7929989247215953
1605,accuracy,0.7357159514925373
1605,brier,0.1789084063591526
1605,sensitivity,0.6933616820222065
1605,specificity,0.7769974671885793
1606,auroc,0.803004491191887
1606,auprc,0.7828822724038516
1606,accuracy,0.7359491604477612
1606,brier,0.17969467018429372
1606,sensitivity,0.6910424801798604
1606,specificity,0.7795655671761866
1607,auroc,0.8032009937458229
1607,auprc,0.7936726853159572
1607,accuracy,0.7362989738805971
1607,brier,0.18000980382181406
1607,sensitivity,0.6886234489156906
1607,specificity,0.7844999413764803
1608,auroc,0.8028782970027448
1608,auprc,0.7876769322397752
1608,accuracy,0.7339085820895522
1608,brier,0.17965467383883665
1608,sensitivity,0.6856500118399242
1608,specificity,0.7807259361359982
1609,auroc,0.8044993638432633
1609,auprc,0.787257158670021
1609,accuracy,0.738164645522388
1609,brier,0.17900012614690572
1609,sensitivity,0.6901075522987826
1609,specificity,0.7849499482222989
1610,auroc,0.8047893578147506
1610,auprc,0.7957354032011263
1610,accuracy,0.7374067164179104
1610,brier,0.17930569043704617
1610,sensitivity,0.6910190786412285
1610,specificity,0.7840112201963534
1611,auroc,0.8117101707991381
1611,auprc,0.8014165440131609
1611,accuracy,0.7397388059701493
1611,brier,0.17612886989268517
1611,sensitivity,0.6994535519125683
1611,specificity,0.78025961875804
1612,auroc,0.7995771251274928
1612,auprc,0.7877700486215103
1612,accuracy,0.7321012126865671
1612,brier,0.18147584292015165
1612,sensitivity,0.6778483992467044
1612,specificity,0.785351201478743
1613,auroc,0.8018276533878436
1613,auprc,0.7899555779547001
1613,accuracy,0.7374650186567164
1613,brier,0.18029656020081375
1613,sensitivity,0.6889957766306898
1613,specificity,0.7853500231803431
1614,auroc,0.8042588130116952
1614,auprc,0.7948227003277085
1614,accuracy,0.7367070895522388
1614,brier,0.17938065571268733
1614,sensitivity,0.6853333333333333
1614,specificity,0.7886712794652281
1615,auroc,0.7968116697111092
1615,auprc,0.7780984511677518
1615,accuracy,0.7319263059701493
1615,brier,0.18239611978007625
1615,sensitivity,0.68532634587899
1615,specificity,0.7766103243490178
1616,auroc,0.8048766821745841
1616,auprc,0.7877407504686076
1616,accuracy,0.7392723880597015
1616,brier,0.1786437339134987
1616,sensitivity,0.7008365735831271
1616,specificity,0.7769186381996538
1617,auroc,0.8053667574325841
1617,auprc,0.7856884401731707
1617,accuracy,0.738456156716418
1617,brier,0.17863329701740754
1617,sensitivity,0.691402069211559
1617,specificity,0.7837126844332609
1618,auroc,0.8006509702620098
1618,auprc,0.784386722090575
1618,accuracy,0.7347831156716418
1618,brier,0.18077046586801707
1618,sensitivity,0.6874333767618145
1618,specificity,0.7806866459983924
1619,auroc,0.8057220303686172
1619,auprc,0.79453590726727
1619,accuracy,0.7336170708955224
1619,brier,0.17857858070555502
1619,sensitivity,0.6842907385697539
1619,specificity,0.7824170726049641
1620,auroc,0.8084988560776303
1620,auprc,0.8040055329960534
1620,accuracy,0.738339552238806
1620,brier,0.17738238260414882
1620,sensitivity,0.6881434355118565
1620,specificity,0.7893499471023863
1621,auroc,0.8064523198173876
1621,auprc,0.7933257003780251
1621,accuracy,0.7355410447761194
1621,brier,0.17847339571510196
1621,sensitivity,0.685204864801039
1621,specificity,0.7846366463203962
1622,auroc,0.8082696420738251
1622,auprc,0.795955741081505
1622,accuracy,0.7385727611940298
1622,brier,0.1772108684005971
1622,sensitivity,0.689333017975402
1622,specificity,0.7864535418583257
1623,auroc,0.8016607439523228
1623,auprc,0.7914949976305132
1623,accuracy,0.73828125
1623,brier,0.18034654866544242
1623,sensitivity,0.6866871600851265
1623,specificity,0.7884748102139406
1624,auroc,0.800577835694976
1624,auprc,0.7868508779117546
1624,accuracy,0.7318097014925373
1624,brier,0.18137433333232325
1624,sensitivity,0.6811046854714977
1624,specificity,0.7813112109690057
1625,auroc,0.8028452460235594
1625,auprc,0.7882607430381711
1625,accuracy,0.734491604477612
1625,brier,0.17994771843411772
1625,sensitivity,0.6883423977299598
1625,specificity,0.7793880837359098
1626,auroc,0.8057599457743427
1626,auprc,0.7885220925727225
1626,accuracy,0.7399137126865671
1626,brier,0.1778093150391408
1626,sensitivity,0.6913639070875521
1626,specificity,0.7864565490464771
1627,auroc,0.7986449529613353
1627,auprc,0.7867585755309181
1627,accuracy,0.7321012126865671
1627,brier,0.18169498763490755
1627,sensitivity,0.6830852823056933
1627,specificity,0.7798756619848032
1628,auroc,0.798906394124506
1628,auprc,0.7865278870009346
1628,accuracy,0.7326259328358209
1628,brier,0.1819454849281685
1628,sensitivity,0.686214953271028
1628,specificity,0.7788640595903166
1629,auroc,0.8040736162612785
1629,auprc,0.7912100395254142
1629,accuracy,0.7371152052238806
1629,brier,0.17948779126414538
1629,sensitivity,0.6924422673198041
1629,specificity,0.7817673117276754
1630,auroc,0.798383011105605
1630,auprc,0.78065630167258
1630,accuracy,0.7328591417910447
1630,brier,0.18175528754333523
1630,sensitivity,0.6841980009519276
1630,specificity,0.7796067672610882
1631,auroc,0.805100275643127
1631,auprc,0.7903311736430999
1631,accuracy,0.7364738805970149
1631,brier,0.17883465673123136
1631,sensitivity,0.6879943336087829
1631,specificity,0.783780670429674
1632,auroc,0.8010377257896089
1632,auprc,0.7854486746115512
1632,accuracy,0.7373484141791045
1632,brier,0.1804382351483769
1632,sensitivity,0.6903439309774259
1632,specificity,0.7831089632953631
1633,auroc,0.8052136355970296
1633,auprc,0.7831278699864486
1633,accuracy,0.7388059701492538
1633,brier,0.17884252479071025
1633,sensitivity,0.6883287540317764
1633,specificity,0.7869263181869947
1634,auroc,0.8030014991009541
1634,auprc,0.7909929525473822
1634,accuracy,0.734549906716418
1634,brier,0.17992719644488467
1634,sensitivity,0.6845840605002909
1634,specificity,0.7847376416968563
1635,auroc,0.806450137619497
1635,auprc,0.796422899495203
1635,accuracy,0.7395638992537313
1635,brier,0.17807641453718434
1635,sensitivity,0.6889149560117303
1635,specificity,0.7896140025501333
1636,auroc,0.7989708230294243
1636,auprc,0.7818109215271168
1636,accuracy,0.7316930970149254
1636,brier,0.1816461267606667
1636,sensitivity,0.6783125371360665
1636,specificity,0.7831063294036855
1637,auroc,0.807175635587378
1637,auprc,0.7970623266427422
1637,accuracy,0.7366487873134329
1637,brier,0.17824155960189342
1637,sensitivity,0.6884245127964311
1637,specificity,0.7842251563585824
1638,auroc,0.8012976381695329
1638,auprc,0.7844544831839688
1638,accuracy,0.7349580223880597
1638,brier,0.18013792243117552
1638,sensitivity,0.6843845972123789
1638,specificity,0.7842505180750633
1639,auroc,0.8022005487499373
1639,auprc,0.786007463525275
1639,accuracy,0.7358325559701493
1639,brier,0.18001997970853081
1639,sensitivity,0.6916142806310046
1639,specificity,0.7785804380231625
1640,auroc,0.8088536464901911
1640,auprc,0.793451183530403
1640,accuracy,0.742245802238806
1640,brier,0.17687834931163238
1640,sensitivity,0.6928182033657265
1640,specificity,0.7901078723892586
1641,auroc,0.8017288733298349
1641,auprc,0.7845815930355555
1641,accuracy,0.7332672574626866
1641,brier,0.18068789344759378
1641,sensitivity,0.6778982092365693
1641,specificity,0.7875115420129271
1642,auroc,0.7998330834500353
1642,auprc,0.7896100825329587
1642,accuracy,0.7300606343283582
1642,brier,0.18155260718755217
1642,sensitivity,0.6812166241003018
1642,specificity,0.7793394237526353
1643,auroc,0.8024709423444157
1643,auprc,0.7895288801455105
1643,accuracy,0.7364738805970149
1643,brier,0.1800911368842965
1643,sensitivity,0.6878830740216879
1643,specificity,0.7840332256575911
1644,auroc,0.8036458888458464
1644,auprc,0.792089091580846
1644,accuracy,0.734433302238806
1644,brier,0.18014104156897473
1644,sensitivity,0.6881933901669975
1644,specificity,0.780533240190942
1645,auroc,0.8032461817876326
1645,auprc,0.788528608447548
1645,accuracy,0.7361240671641791
1645,brier,0.17968931234102975
1645,sensitivity,0.6882932036531847
1645,specificity,0.7823644077514047
1646,auroc,0.8090610504130682
1646,auprc,0.796400013925368
1646,accuracy,0.7393306902985075
1646,brier,0.1774375765145176
1646,sensitivity,0.6925052533271072
1646,specificity,0.7860470533426508
1647,auroc,0.7986796358032362
1647,auprc,0.7843348541510711
1647,accuracy,0.7315181902985075
1647,brier,0.18173822975041817
1647,sensitivity,0.6841117108659939
1647,specificity,0.7783314020857474
1648,auroc,0.8030478798368861
1648,auprc,0.7904800167905223
1648,accuracy,0.7364155783582089
1648,brier,0.18017507755896103
1648,sensitivity,0.6903348373308003
1648,specificity,0.7808705612829324
1649,auroc,0.8004078863476264
1649,auprc,0.7842285759638596
1649,accuracy,0.7319263059701493
1649,brier,0.18074126127166987
1649,sensitivity,0.6855822769814003
1649,specificity,0.7768338881873493
1650,auroc,0.804991583101493
1650,auprc,0.7908456324809039
1650,accuracy,0.7361240671641791
1650,brier,0.17927898227560096
1650,sensitivity,0.6906239026103242
1650,specificity,0.7812754094552212
1651,auroc,0.8071526574590697
1651,auprc,0.7887691097845198
1651,accuracy,0.738106343283582
1651,brier,0.17783712959940923
1651,sensitivity,0.6890032308244586
1651,specificity,0.7847640704945992
1652,auroc,0.7967449859037232
1652,auprc,0.7776092372715774
1652,accuracy,0.7296525186567164
1652,brier,0.18285693282212367
1652,sensitivity,0.6818074284362432
1652,specificity,0.7761554380317315
1653,auroc,0.801274816706007
1653,auprc,0.7842348395293578
1653,accuracy,0.7339668843283582
1653,brier,0.18060499341500877
1653,sensitivity,0.6862930932353987
1653,specificity,0.78016301228332
1654,auroc,0.8021856807356702
1654,auprc,0.7843887993172309
1654,accuracy,0.7347248134328358
1654,brier,0.18027148599363071
1654,sensitivity,0.6846815024137525
1654,specificity,0.7838087538976787
1655,auroc,0.8071886600086554
1655,auprc,0.7917239477148573
1655,accuracy,0.7400886194029851
1655,brier,0.17786257514953077
1655,sensitivity,0.6925799221422673
1655,specificity,0.7865129682997118
1656,auroc,0.8027950151139873
1656,auprc,0.7863468353253467
